gender,education,occupation,not_on_time_rate,borrow_duration,borrow_duration_label,distance,price_range,pages_range,season,name
male,others,blue collar,0.3333333333333333,14.0,on time,3.6361757061830677,high,very large,autumn,multnomah county library
male,high school,others,0.14285714285714285,21.0,on time,6.555061195900504,very high,very large,autumn,multnomah county library north portland
female,graduate degree,business,0.0,17.0,on time,6.1065736472915315,medium,medium,autumn,multnomah county library sellwood moreland
female,others,blue collar,0.07692307692307693,18.0,on time,4.705633599894132,medium,small,autumn,multnomah county library midland
male,others,admin,0.1111111111111111,11.0,on time,1.28106077220838,high,medium,autumn,friends of the multnomah county library
male,others,blue collar,0.23529411764705882,24.0,on time,1.7081305737865227,medium,medium,autumn,multnomah county library northwest
female,high school,business,0.0,24.0,on time,5.435713994053611,medium,small,autumn,multnomah county library holgate
female,college,admin,0.14285714285714285,26.0,on time,7.5241887171182835,very high,very large,autumn,multnomah county library
female,graduate degree,education,0.18181818181818182,12.0,on time,6.04514095994598,high,large,autumn,multnomah county library gregory heights
male,graduate degree,admin,0.25,20.0,on time,4.755528069817688,medium,large,autumn,multnomah county library kenton
female,others,admin,0.2857142857142857,72.0,not on time,9.93651966182597,medium,very large,autumn,multnomah county library st johns
male,college,blue collar,0.0,16.0,on time,4.945637907234176,very high,medium,autumn,friends of the multnomah county library
male,graduate degree,education,0.2597402597402597,26.0,on time,5.832294750264945,medium,medium,autumn,multnomah county library hillsdale
male,others,blue collar,0.14285714285714285,270.0,not on time,2.757816934920401,medium,medium,autumn,multnomah county library st johns
male,others,business,0.16666666666666666,18.0,on time,3.9429228380571972,very high,very large,autumn,multnomah county library st johns
female,high school,business,0.17647058823529413,11.0,on time,2.425118193349464,high,medium,autumn,friends of the multnomah county library
female,high school,others,0.4,23.0,on time,5.2379885718129495,very high,large,autumn,multnomah county library albina
male,high school,admin,0.25,292.0,not on time,3.506066822498146,medium,medium,autumn,multnomah county library hollywood library
male,college,education,0.0,12.0,on time,4.751453164414926,high,medium,autumn,multnomah county library woodstock
male,graduate degree,sales,0.6666666666666666,9.0,on time,6.703088413967428,very high,very large,autumn,multnomah county library gregory heights
female,graduate degree,tech,0.0,9.0,on time,6.582361479415002,medium,medium,autumn,multnomah county library northwest
male,graduate degree,admin,0.0,19.0,on time,2.3913056310730627,high,medium,autumn,multnomah county library albina
female,graduate degree,blue collar,0.25,14.0,on time,3.553417873849582,medium,medium,autumn,multnomah county library holgate
male,college,admin,0.18181818181818182,23.0,on time,7.578896739017629,very high,medium,autumn,multnomah county library albina
female,high school,blue collar,0.3076923076923077,23.0,on time,5.884516540819904,medium,very large,autumn,multnomah county library kenton
female,high school,blue collar,0.2857142857142857,23.0,on time,3.4158599057354877,very high,very large,autumn,multnomah county library st johns
male,others,blue collar,0.16666666666666666,149.0,not on time,6.838365621998352,high,very large,autumn,multnomah county library sellwood moreland
male,others,admin,0.16666666666666666,13.0,on time,10.80974268971568,high,medium,autumn,multnomah county library gregory heights
unknown,graduate degree,others,0.0,18.0,on time,14.650878380056863,medium,small,autumn,multnomah county library central
male,others,sales,0.125,18.0,on time,5.660391153220341,medium,medium,autumn,multnomah county library midland
male,college,tech,0.2727272727272727,18.0,on time,1.3904031551064775,very high,very large,autumn,multnomah county library kenton
male,college,business,0.5,174.0,not on time,5.09950037828213,high,large,autumn,multnomah county library central
female,graduate degree,business,0.2857142857142857,9.0,on time,3.7912342647186303,very high,large,autumn,multnomah county library midland
female,high school,sales,0.25,178.0,not on time,0.7142841955754509,high,very large,autumn,multnomah county library albina
male,college,admin,0.25,242.0,not on time,1.8266568665408751,high,large,autumn,multnomah county library gregory heights
female,high school,sales,0.1875,10.0,on time,4.081224183343874,very high,medium,autumn,multnomah county library hollywood library
male,others,education,0.0,17.0,on time,9.876484645758245,medium,medium,autumn,multnomah county library albina
unknown,graduate degree,education,0.1724137931034483,8.0,on time,5.685796335381803,low,small,autumn,multnomah county library holgate
male,college,tech,0.42857142857142855,169.0,not on time,5.47048864662366,medium,medium,autumn,friends of the multnomah county library
female,graduate degree,education,0.14285714285714285,14.0,on time,5.0432846343305595,very high,very large,autumn,multnomah county library hollywood library
male,college,education,0.3076923076923077,9.0,on time,2.598064676613818,medium,very large,autumn,multnomah county library central
female,college,others,0.2597402597402597,34.0,not on time,2.410568901935285,medium,medium,autumn,multnomah county library
female,college,sales,0.23076923076923078,7.0,on time,0.5398708607867615,medium,very large,autumn,multnomah county library kenton
male,college,sales,0.5,79.0,not on time,9.135168826834352,very high,very large,autumn,multnomah county library belmont
male,others,sales,0.07692307692307693,27.0,on time,5.915191335979584,low,small,autumn,multnomah county library
female,graduate degree,admin,0.3333333333333333,15.0,on time,7.164288276109354,medium,medium,autumn,multnomah county library kenton
female,graduate degree,others,0.15384615384615385,5.0,on time,3.9419857823546516,high,medium,autumn,multnomah county library kenton
male,high school,others,0.0,18.0,on time,1.4803148481813648,medium,medium,autumn,multnomah county library capitol hill
female,others,blue collar,0.45454545454545453,237.0,not on time,2.016414859918283,very high,very large,autumn,multnomah county library northwest
male,others,business,0.2857142857142857,8.0,on time,2.907243718246315,very high,very large,autumn,multnomah county library central
female,high school,others,0.2597402597402597,161.0,not on time,2.733239052894949,very high,very large,autumn,multnomah county library northwest
male,graduate degree,business,0.1111111111111111,20.0,on time,11.63182192181789,high,medium,autumn,multnomah county library belmont
female,high school,admin,0.4,13.0,on time,2.667493894862384,high,large,autumn,multnomah county library central
female,high school,others,0.23076923076923078,13.0,on time,4.083869792923978,medium,medium,autumn,multnomah county library hillsdale
male,high school,tech,0.25,227.0,not on time,9.159957457336757,high,large,autumn,multnomah county library belmont
male,high school,blue collar,0.125,23.0,on time,12.710953652251497,medium,medium,autumn,multnomah county library
female,college,others,0.36363636363636365,25.0,on time,3.813318591707693,medium,large,autumn,multnomah county library hillsdale
female,high school,blue collar,0.1111111111111111,18.0,on time,3.3901857131715345,high,medium,autumn,multnomah county library
male,high school,education,0.42857142857142855,6.0,on time,3.718473721095306,high,large,autumn,multnomah county library holgate
male,high school,sales,0.2,7.0,on time,4.187134558230289,medium,very large,autumn,multnomah county library gregory heights
male,college,admin,0.0,14.0,on time,0.7729591296865443,medium,medium,autumn,multnomah county library gregory heights
female,college,business,0.23529411764705882,10.0,on time,13.119827973587116,medium,small,autumn,friends of the multnomah county library
male,high school,tech,0.2857142857142857,15.0,on time,3.999688987909167,high,large,autumn,multnomah county library holgate
unknown,college,admin,0.125,27.0,on time,5.660490363499467,medium,medium,autumn,multnomah county library northwest
female,high school,admin,0.25,151.0,not on time,5.286729368023959,high,medium,autumn,multnomah county library belmont
male,others,business,0.25,6.0,on time,2.1503997004302686,high,very large,autumn,multnomah county library albina
male,others,business,0.16666666666666666,23.0,on time,0.7905522533633715,medium,medium,autumn,multnomah county library belmont
female,high school,blue collar,0.23076923076923078,16.0,on time,6.7846793086635016,medium,medium,autumn,multnomah county library holgate
female,others,others,0.5454545454545454,25.0,on time,6.911063770155785,very high,very large,autumn,multnomah county library gregory heights
male,college,admin,0.2,5.0,on time,7.2901046884035985,medium,medium,autumn,multnomah county library belmont
male,others,others,0.2857142857142857,25.0,on time,2.1653910599976482,medium,medium,autumn,multnomah county library holgate
male,college,business,0.25,273.0,not on time,6.8930134691391505,low,medium,autumn,multnomah county library albina
female,others,sales,0.0,18.0,on time,5.421262814229887,medium,medium,autumn,multnomah county library central
male,graduate degree,tech,0.25,25.0,on time,2.0901054163503288,medium,large,autumn,multnomah county library capitol hill
female,high school,blue collar,0.3,24.0,on time,6.92189827990005,high,medium,autumn,multnomah county library gregory heights
male,high school,others,0.2,20.0,on time,2.1193063584419027,high,large,autumn,multnomah county library northwest
female,others,others,0.16666666666666666,19.0,on time,8.75359686991471,high,large,autumn,multnomah county library sellwood moreland
male,high school,blue collar,0.3333333333333333,13.0,on time,4.42762112736362,medium,medium,autumn,multnomah county library
female,high school,blue collar,0.15384615384615385,171.0,not on time,1.216109244154351,medium,medium,autumn,multnomah county library holgate
female,high school,others,0.4,6.0,on time,4.696313796274045,very high,large,autumn,multnomah county library holgate
male,graduate degree,business,0.0,5.0,on time,2.7151205234966325,low,medium,autumn,multnomah county library belmont
male,high school,others,0.25,16.0,on time,12.929646482127282,medium,medium,autumn,multnomah county library
female,college,others,0.1,18.0,on time,0.6412178707174654,very high,large,winter,multnomah county library midland
female,others,sales,0.14285714285714285,13.0,on time,3.7607733275086446,very high,very large,winter,multnomah county library woodstock
female,high school,business,0.1111111111111111,7.0,on time,5.969793061366915,low,small,winter,multnomah county library sellwood moreland
female,graduate degree,education,0.0,11.0,on time,4.157333848543719,medium,medium,winter,multnomah county library albina
male,others,blue collar,0.18181818181818182,11.0,on time,6.627128034807314,medium,medium,winter,multnomah county library
female,others,sales,0.2727272727272727,310.0,not on time,6.010217666584369,very high,very large,winter,multnomah county library belmont
male,others,sales,0.14285714285714285,13.0,on time,3.9429228380571972,medium,very large,winter,multnomah county library st johns
male,college,education,0.3333333333333333,19.0,on time,2.367780875188325,high,very large,winter,multnomah county library north portland
male,college,sales,0.5555555555555556,106.0,not on time,15.615804381363933,very high,very large,winter,multnomah county library hollywood library
male,high school,sales,0.16666666666666666,7.0,on time,6.901660619166462,medium,large,winter,multnomah county library sellwood moreland
male,high school,admin,0.25,21.0,on time,1.3910019652962653,high,medium,winter,multnomah county library woodstock
female,college,sales,0.42857142857142855,11.0,on time,5.463283288449785,very high,large,winter,multnomah county library midland
male,college,education,0.1875,79.0,not on time,1.4172593444715427,very high,medium,winter,multnomah county library kenton
male,others,business,0.25,27.0,on time,10.266794102726951,low,medium,winter,multnomah county library st johns
male,others,education,0.25,24.0,on time,2.4287146010527247,low,medium,winter,multnomah county library st johns
female,graduate degree,business,0.25,6.0,on time,1.6923695741420028,high,very large,winter,multnomah county library albina
female,graduate degree,sales,0.23076923076923078,22.0,on time,2.39361913158306,medium,medium,winter,multnomah county library central
male,high school,admin,0.16666666666666666,19.0,on time,5.513086749985302,medium,medium,winter,multnomah county library gregory heights
female,others,admin,0.16666666666666666,8.0,on time,4.192468923611154,medium,large,winter,multnomah county library holgate
female,high school,blue collar,0.25,8.0,on time,2.9778833326607552,medium,medium,winter,multnomah county library woodstock
male,graduate degree,tech,0.23529411764705882,19.0,on time,1.6813030817340364,medium,small,winter,multnomah county library hillsdale
male,college,business,0.6666666666666666,6.0,on time,5.588822902106794,medium,large,winter,multnomah county library hollywood library
male,graduate degree,others,0.375,5.0,on time,4.321575381510999,very high,very large,winter,multnomah county library
female,graduate degree,business,0.3076923076923077,79.0,not on time,0.5765439522753028,high,medium,winter,multnomah county library hollywood library
unknown,high school,blue collar,0.16666666666666666,174.0,not on time,5.1804189426738905,very high,very large,winter,multnomah county library hollywood library
male,graduate degree,education,0.14285714285714285,18.0,on time,6.545493194725539,medium,medium,winter,multnomah county library st johns
female,others,others,0.2857142857142857,6.0,on time,6.803260576683739,very high,very large,winter,multnomah county library central
male,graduate degree,education,0.2597402597402597,19.0,on time,2.5818412608226216,medium,medium,winter,friends of the multnomah county library
female,college,blue collar,0.4444444444444444,26.0,on time,3.5283606925667415,very high,large,winter,multnomah county library woodstock
male,others,blue collar,0.0,13.0,on time,1.3791238527447078,high,medium,winter,multnomah county library kenton
female,college,others,0.45454545454545453,11.0,on time,5.304797105865149,very high,very large,winter,multnomah county library belmont
male,others,education,0.0,18.0,on time,5.793034756619857,medium,medium,winter,multnomah county library albina
male,high school,sales,0.2222222222222222,25.0,on time,12.165704391623473,medium,medium,winter,multnomah county library gregory heights
male,college,admin,0.36,340.0,not on time,5.085490004001934,high,very large,winter,multnomah county library north portland
male,others,tech,0.5,18.0,on time,2.9801050391677797,high,large,winter,multnomah county library gregory heights
male,high school,business,0.25,13.0,on time,2.4872162833563016,low,small,winter,multnomah county library gregory heights
female,college,others,0.3076923076923077,21.0,on time,10.227650536644049,low,small,winter,multnomah county library gregory heights
female,high school,sales,0.2,22.0,on time,4.411677970562138,medium,medium,winter,multnomah county library capitol hill
male,others,tech,0.16666666666666666,20.0,on time,1.3099598607969731,high,large,winter,multnomah county library north portland
male,graduate degree,sales,0.0,18.0,on time,1.4329378636433072,very high,very large,winter,multnomah county library holgate
female,others,sales,0.3333333333333333,15.0,on time,0.7439936665013029,medium,medium,winter,multnomah county library st johns
male,graduate degree,business,0.16666666666666666,11.0,on time,1.259758501081079,very high,very large,winter,multnomah county library gregory heights
female,high school,business,0.2222222222222222,14.0,on time,2.1503997004302686,medium,medium,winter,multnomah county library albina
male,graduate degree,others,0.14285714285714285,14.0,on time,5.259730595727034,medium,medium,winter,friends of the multnomah county library
male,graduate degree,business,0.3333333333333333,18.0,on time,5.090658813375923,very high,very large,winter,multnomah county library st johns
unknown,high school,others,0.18181818181818182,17.0,on time,6.174140321737937,medium,medium,winter,multnomah county library albina
female,college,business,0.2,20.0,on time,4.399197675178229,high,large,winter,multnomah county library hillsdale
female,graduate degree,others,0.25,11.0,on time,2.466306696725149,medium,large,winter,multnomah county library capitol hill
female,college,education,0.2727272727272727,16.0,on time,0.7342786052613328,high,large,winter,multnomah county library albina
female,graduate degree,education,0.25,13.0,on time,3.2630958777054353,medium,large,winter,friends of the multnomah county library
female,college,sales,0.16666666666666666,20.0,on time,2.432550839396697,high,large,winter,multnomah county library woodstock
male,college,sales,0.2597402597402597,6.0,on time,2.210026826836236,medium,medium,winter,multnomah county library central
male,college,education,0.3076923076923077,58.0,not on time,4.860424607874124,low,small,winter,multnomah county library north portland
male,college,admin,0.42857142857142855,23.0,on time,4.558835849979484,medium,medium,winter,friends of the multnomah county library
male,high school,tech,0.25,16.0,on time,2.0952918907710814,low,small,winter,multnomah county library sellwood moreland
male,college,sales,0.375,155.0,not on time,6.625403954420601,high,large,winter,multnomah county library north portland
female,high school,business,0.2,16.0,on time,1.9359547293840644,very high,very large,winter,multnomah county library gregory heights
male,college,blue collar,0.6,133.0,not on time,1.1293864399985782,high,very large,winter,multnomah county library
male,others,sales,0.25,47.0,not on time,14.666259470505834,medium,medium,winter,multnomah county library kenton
female,high school,tech,0.09090909090909091,134.0,not on time,7.244379702172338,very high,very large,winter,multnomah county library midland
female,college,business,0.1111111111111111,20.0,on time,6.359764175211019,medium,medium,winter,multnomah county library midland
male,high school,education,0.1,26.0,on time,6.7832047313503026,very high,large,winter,multnomah county library
male,college,admin,0.25,76.0,not on time,2.33784986890744,very high,medium,winter,multnomah county library gregory heights
male,high school,business,0.125,26.0,on time,12.423371581580305,medium,large,winter,multnomah county library midland
male,graduate degree,blue collar,0.06666666666666667,292.0,not on time,5.192727227771485,low,small,winter,multnomah county library hollywood library
female,college,admin,0.3,17.0,on time,4.932169306384749,high,medium,winter,multnomah county library north portland
female,others,education,0.0,6.0,on time,7.451804486429916,low,medium,winter,multnomah county library st johns
male,graduate degree,tech,0.18181818181818182,14.0,on time,5.032467195966186,very high,medium,winter,multnomah county library albina
female,high school,sales,0.2,6.0,on time,9.025446630059026,very high,medium,winter,friends of the multnomah county library
female,college,blue collar,0.42857142857142855,58.0,not on time,6.6158492321967195,medium,medium,winter,multnomah county library kenton
female,others,business,0.4,25.0,on time,12.208383990403199,medium,medium,winter,multnomah county library woodstock
female,college,education,0.4166666666666667,15.0,on time,1.4086958294427672,very high,very large,winter,multnomah county library kenton
female,college,tech,0.3,6.0,on time,4.210624064246578,high,medium,winter,multnomah county library capitol hill
male,high school,others,0.0,27.0,on time,7.854846958529209,medium,medium,winter,multnomah county library midland
female,graduate degree,sales,0.36,13.0,on time,0.7586939444451304,high,very large,winter,multnomah county library northwest
male,graduate degree,education,0.08333333333333333,11.0,on time,1.8396050282576988,high,large,winter,multnomah county library hollywood library
male,high school,sales,0.2597402597402597,21.0,on time,4.702759257851956,medium,medium,winter,multnomah county library capitol hill
female,graduate degree,sales,0.2,16.0,on time,3.990100276073258,high,large,winter,multnomah county library belmont
male,graduate degree,sales,0.16666666666666666,15.0,on time,1.8128156791770578,low,small,winter,multnomah county library kenton
male,high school,others,0.375,225.0,not on time,3.5657804877040364,very high,very large,winter,multnomah county library northwest
male,college,tech,0.125,203.0,not on time,8.515554819011838,medium,large,winter,multnomah county library northwest
female,graduate degree,admin,0.1724137931034483,8.0,on time,6.745309223125392,low,small,winter,multnomah county library northwest
unknown,others,business,0.3333333333333333,15.0,on time,2.16107943445944,medium,medium,winter,multnomah county library woodstock
male,college,admin,0.4,71.0,not on time,12.088872752767323,very high,very large,winter,multnomah county library st johns
male,high school,admin,0.14285714285714285,27.0,on time,7.95983398366987,medium,medium,winter,multnomah county library north portland
female,others,tech,0.3,96.0,not on time,1.4161109723198344,medium,medium,winter,multnomah county library kenton
female,high school,sales,0.2,13.0,on time,8.261066367048931,medium,large,winter,multnomah county library midland
female,others,sales,0.25,21.0,on time,6.354419822996076,low,medium,winter,multnomah county library hollywood library
female,others,others,0.23076923076923078,66.0,not on time,3.5892826572348917,medium,very large,winter,multnomah county library st johns
female,graduate degree,education,0.125,7.0,on time,3.6000928589058563,high,very large,winter,multnomah county library albina
female,others,business,0.4,25.0,on time,3.112142935271769,high,very large,winter,multnomah county library belmont
male,graduate degree,blue collar,0.5714285714285714,233.0,not on time,5.641158533922375,very high,medium,winter,multnomah county library northwest
male,others,sales,0.3333333333333333,7.0,on time,6.034049703771631,low,medium,winter,multnomah county library albina
male,graduate degree,education,0.1111111111111111,5.0,on time,1.5944186408881553,medium,medium,winter,friends of the multnomah county library
female,others,blue collar,0.4444444444444444,72.0,not on time,7.855171788132127,very high,large,winter,multnomah county library hollywood library
female,college,blue collar,0.0,15.0,on time,2.2942083302450498,medium,medium,winter,multnomah county library midland
female,others,admin,0.4166666666666667,18.0,on time,7.016141504347191,very high,very large,winter,friends of the multnomah county library
male,college,others,0.0,7.0,on time,1.4934992331115153,very high,large,winter,multnomah county library
male,high school,blue collar,0.45454545454545453,5.0,on time,1.5174182848899487,medium,small,winter,multnomah county library capitol hill
female,college,business,0.1111111111111111,257.0,not on time,3.4136656135612915,high,medium,winter,multnomah county library gregory heights
female,college,others,0.2597402597402597,44.0,not on time,7.839645435014438,high,very large,winter,multnomah county library st johns
male,high school,blue collar,0.36363636363636365,20.0,on time,2.8172242122900775,medium,large,winter,multnomah county library
female,high school,business,0.18181818181818182,26.0,on time,5.544859746061,medium,medium,winter,multnomah county library gregory heights
male,graduate degree,tech,0.0,27.0,on time,4.782364893867094,very high,medium,winter,multnomah county library capitol hill
female,others,tech,0.2597402597402597,26.0,on time,9.877956084277384,medium,medium,winter,multnomah county library sellwood moreland
male,others,others,0.08333333333333333,25.0,on time,0.8390965487109004,high,large,winter,multnomah county library north portland
male,high school,admin,0.2597402597402597,9.0,on time,0.45351263822105714,high,large,winter,multnomah county library northwest
male,graduate degree,blue collar,0.2857142857142857,20.0,on time,6.2008437296194545,medium,medium,winter,multnomah county library kenton
female,graduate degree,blue collar,0.1111111111111111,5.0,on time,8.222749490080822,high,medium,winter,multnomah county library holgate
male,others,tech,0.18181818181818182,158.0,not on time,2.182508167321869,very high,large,winter,multnomah county library albina
unknown,high school,tech,0.25,148.0,not on time,2.1759641809495207,medium,small,winter,multnomah county library hillsdale
female,graduate degree,blue collar,0.625,129.0,not on time,1.520756888903554,very high,large,winter,multnomah county library holgate
male,high school,tech,0.25,12.0,on time,3.2176782671186066,medium,small,winter,friends of the multnomah county library
male,college,admin,0.15384615384615385,9.0,on time,6.813075400340393,high,medium,winter,multnomah county library northwest
male,graduate degree,sales,0.45454545454545453,15.0,on time,1.764499616160577,very high,very large,winter,multnomah county library holgate
male,graduate degree,blue collar,0.17647058823529413,5.0,on time,12.898688325013735,high,medium,winter,multnomah county library northwest
male,graduate degree,education,0.3076923076923077,62.0,not on time,2.190242801940858,medium,very large,winter,multnomah county library
female,others,admin,0.4,26.0,on time,1.7666494161128397,very high,very large,winter,multnomah county library northwest
male,others,tech,0.2,268.0,not on time,4.03847520328539,medium,very large,winter,multnomah county library
male,high school,tech,0.25,22.0,on time,5.78816463624651,high,large,winter,multnomah county library midland
female,others,tech,0.2597402597402597,5.0,on time,7.045707845622279,very high,very large,winter,multnomah county library north portland
male,college,sales,0.125,11.0,on time,2.1503997004302686,medium,medium,winter,multnomah county library albina
male,graduate degree,education,0.3076923076923077,21.0,on time,5.147642064087228,very high,medium,winter,multnomah county library kenton
female,graduate degree,tech,0.1,26.0,on time,4.280685754594861,high,large,winter,multnomah county library midland
male,graduate degree,sales,0.08333333333333333,18.0,on time,3.929895962330218,high,large,winter,multnomah county library hillsdale
male,college,education,0.1724137931034483,44.0,not on time,14.346268157589803,high,large,winter,multnomah county library kenton
male,college,sales,0.06666666666666667,25.0,on time,1.8864283918284193,low,small,winter,multnomah county library holgate
female,college,tech,0.25,131.0,not on time,13.9161613743699,medium,large,winter,multnomah county library midland
male,graduate degree,admin,0.2597402597402597,6.0,on time,1.5721793075242088,low,small,winter,multnomah county library hillsdale
male,college,education,0.2857142857142857,20.0,on time,6.61479390261138,medium,small,winter,multnomah county library holgate
female,others,sales,0.09090909090909091,16.0,on time,5.906409588195469,very high,very large,winter,multnomah county library midland
male,college,sales,0.2727272727272727,5.0,on time,5.717976146460148,high,large,winter,multnomah county library northwest
female,high school,others,0.3,23.0,on time,3.7203749760479385,low,large,winter,multnomah county library central
male,high school,tech,0.14285714285714285,98.0,not on time,4.700557305234677,medium,medium,winter,multnomah county library belmont
male,graduate degree,business,0.14285714285714285,19.0,on time,6.050752401964512,very high,very large,winter,multnomah county library capitol hill
female,college,business,0.14285714285714285,22.0,on time,0.793573628273991,very high,very large,winter,multnomah county library kenton
female,others,others,0.25,5.0,on time,1.3477867181758334,very high,very large,winter,multnomah county library sellwood moreland
male,graduate degree,education,0.058823529411764705,5.0,on time,4.904385020962515,medium,large,winter,multnomah county library central
unknown,graduate degree,tech,0.4,219.0,not on time,2.628275408833399,high,large,winter,multnomah county library northwest
male,graduate degree,others,0.16666666666666666,25.0,on time,2.6943852525114895,medium,medium,winter,multnomah county library holgate
male,college,sales,0.375,271.0,not on time,3.342870825011922,very high,very large,winter,multnomah county library hollywood library
male,college,tech,0.25,25.0,on time,2.710237503363232,medium,large,winter,multnomah county library midland
female,high school,admin,0.14285714285714285,21.0,on time,2.34841066111694,medium,medium,winter,multnomah county library st johns
male,others,blue collar,0.23076923076923078,15.0,on time,1.911200273154236,medium,very large,winter,multnomah county library central
female,college,admin,0.18181818181818182,18.0,on time,3.9429228380571972,high,large,winter,multnomah county library st johns
male,graduate degree,tech,0.375,275.0,not on time,5.71541345364258,very high,very large,winter,multnomah county library albina
male,others,education,0.6,5.0,on time,3.81167702185132,high,large,winter,multnomah county library hillsdale
female,high school,business,0.4,172.0,not on time,12.60163898684711,high,large,winter,multnomah county library albina
male,high school,tech,0.16666666666666666,18.0,on time,3.0500010226128946,high,medium,winter,multnomah county library holgate
female,high school,others,0.2,26.0,on time,5.490239301869629,very high,very large,winter,multnomah county library northwest
female,high school,blue collar,0.125,6.0,on time,1.562454200163892,medium,medium,winter,multnomah county library st johns
male,graduate degree,education,0.16666666666666666,25.0,on time,0.7777514010679688,high,very large,winter,multnomah county library
male,graduate degree,education,0.5625,340.0,not on time,0.4694586445669679,very high,very large,winter,multnomah county library kenton
male,high school,others,0.3333333333333333,24.0,on time,5.957506246885924,medium,very large,winter,multnomah county library northwest
male,high school,sales,0.25,27.0,on time,0.6607457675300661,low,small,winter,multnomah county library hollywood library
female,others,admin,0.0,17.0,on time,5.938829458430502,low,medium,winter,multnomah county library capitol hill
male,others,tech,0.25,9.0,on time,0.7766866025616469,very high,medium,winter,multnomah county library woodstock
female,graduate degree,sales,0.1111111111111111,149.0,not on time,6.793252256042206,medium,medium,winter,multnomah county library kenton
male,college,education,0.2,57.0,not on time,5.262419049672001,medium,medium,winter,multnomah county library
female,graduate degree,business,0.07692307692307693,20.0,on time,13.095401860976585,medium,small,winter,multnomah county library hillsdale
female,others,admin,0.0,5.0,on time,6.386386101608093,high,medium,winter,multnomah county library albina
female,high school,business,0.3333333333333333,75.0,not on time,11.386221277432815,medium,very large,winter,multnomah county library belmont
female,others,sales,0.3333333333333333,9.0,on time,5.817828205318449,high,medium,winter,multnomah county library north portland
female,graduate degree,blue collar,0.1,15.0,on time,6.043162760485564,medium,large,winter,multnomah county library holgate
female,others,business,0.2,11.0,on time,4.187134558230289,medium,medium,winter,multnomah county library gregory heights
male,college,others,0.1724137931034483,47.0,not on time,14.177645988664143,low,small,winter,multnomah county library kenton
male,graduate degree,education,0.07692307692307693,8.0,on time,7.706128653565995,low,small,winter,multnomah county library gregory heights
female,others,sales,0.08333333333333333,24.0,on time,4.944649307078541,medium,medium,winter,multnomah county library hollywood library
female,college,blue collar,0.25,13.0,on time,4.162921619056827,low,medium,winter,multnomah county library belmont
female,high school,business,0.36,20.0,on time,4.378021318208687,high,very large,winter,multnomah county library holgate
female,graduate degree,sales,0.16666666666666666,5.0,on time,6.3833978180242665,very high,very large,winter,multnomah county library belmont
male,graduate degree,blue collar,0.2597402597402597,24.0,on time,2.255845258058886,medium,medium,winter,multnomah county library
male,others,business,0.2597402597402597,5.0,on time,1.409937858821784,high,large,winter,multnomah county library
female,high school,tech,0.1111111111111111,25.0,on time,12.199677993431596,medium,medium,winter,multnomah county library central
male,college,business,0.2597402597402597,5.0,on time,1.607121830892703,medium,medium,winter,multnomah county library
female,others,others,0.75,310.0,not on time,3.7762596781326674,very high,very large,winter,multnomah county library sellwood moreland
female,others,sales,0.2,340.0,not on time,3.2525773008706507,very high,very large,winter,multnomah county library northwest
male,high school,blue collar,0.16666666666666666,358.0,not on time,3.0916887181809147,very high,very large,winter,multnomah county library midland
male,others,education,0.42857142857142855,22.0,on time,0.7607670242500241,medium,medium,winter,multnomah county library albina
male,graduate degree,education,0.3333333333333333,22.0,on time,6.140362872315877,very high,large,winter,multnomah county library northwest
female,college,tech,0.18181818181818182,246.0,not on time,5.556088135185034,very high,medium,winter,multnomah county library central
female,others,admin,0.07692307692307693,11.0,on time,3.9747766177204054,medium,medium,winter,multnomah county library holgate
female,college,tech,0.2857142857142857,21.0,on time,5.430707024448234,high,large,winter,multnomah county library capitol hill
female,college,admin,0.16666666666666666,17.0,on time,3.91327274562272,high,very large,winter,multnomah county library central
female,others,sales,0.16666666666666666,16.0,on time,6.205334644780458,medium,medium,winter,multnomah county library northwest
female,college,others,0.125,23.0,on time,4.187134558230289,high,very large,winter,multnomah county library gregory heights
male,others,sales,0.3333333333333333,8.0,on time,4.082387695261976,high,large,winter,multnomah county library sellwood moreland
female,high school,sales,0.3333333333333333,140.0,not on time,3.4082518329055467,high,large,winter,multnomah county library
male,college,admin,0.2727272727272727,17.0,on time,5.448000330286555,very high,very large,winter,multnomah county library belmont
male,high school,blue collar,0.25,113.0,not on time,7.75761819383775,high,very large,winter,multnomah county library
female,high school,admin,0.14285714285714285,6.0,on time,11.128883261183425,medium,medium,winter,multnomah county library woodstock
male,college,blue collar,0.36,26.0,on time,5.87186438495163,high,very large,winter,multnomah county library hillsdale
male,others,tech,0.16666666666666666,7.0,on time,0.7534406694765055,high,very large,winter,multnomah county library woodstock
female,high school,education,0.0,21.0,on time,3.2653091500517837,very high,large,winter,multnomah county library
female,college,admin,0.3333333333333333,6.0,on time,4.407204555820241,medium,medium,winter,multnomah county library central
female,college,others,0.5,163.0,not on time,14.748183546901044,high,very large,winter,friends of the multnomah county library
male,high school,admin,0.42857142857142855,11.0,on time,0.7440347282186275,medium,large,winter,multnomah county library albina
male,high school,business,0.2,22.0,on time,1.5679229624877686,very high,large,winter,multnomah county library sellwood moreland
male,graduate degree,education,0.1,19.0,on time,5.511753696273645,very high,large,winter,multnomah county library woodstock
female,others,sales,0.3076923076923077,16.0,on time,12.50002881146191,high,medium,winter,multnomah county library kenton
